frame_id,camera,local_track_id,global_id,x1,y1,x2,y2,width,height,center_x,center_y,confidence
64,tacticam,8,8,1380,751,1412,819,32,68,1396.0,785.0,0.9294819235801697
64,tacticam,10,3,344,600,383,660,39,60,363.5,630.0,0.9247883558273315
64,tacticam,7,29,1662,489,1706,543,44,54,1684.0,516.0,0.9225984215736389
64,tacticam,2,15,1725,373,1761,429,36,56,1743.0,401.0,0.9222429990768433
64,tacticam,16,4,741,269,775,312,34,43,758.0,290.5,0.9186485409736633
64,tacticam,12,19,763,352,797,399,34,47,780.0,375.5,0.9145229458808899
64,tacticam,17,31,571,241,598,287,27,46,584.5,264.0,0.9126765131950378
64,tacticam,11,14,384,374,424,430,40,56,404.0,402.0,0.9097367525100708
64,tacticam,18,7,1533,291,1560,336,27,45,1546.5,313.5,0.9085314273834229
64,tacticam,19,27,685,182,717,226,32,44,701.0,204.0,0.907398521900177
64,tacticam,14,5,1162,306,1191,357,29,51,1176.5,331.5,0.9036979675292969
64,tacticam,9,21,428,386,461,440,33,54,444.5,413.0,0.9018549919128418
64,tacticam,1,9,413,440,450,492,37,52,431.5,466.0,0.9000526666641235
64,tacticam,13,10,844,379,867,429,23,50,855.5,404.0,0.898728609085083
64,tacticam,6,22,1237,387,1261,438,24,51,1249.0,412.5,0.8882566690444946
64,tacticam,21,16,927,208,955,253,28,45,941.0,230.5,0.8847542405128479
64,tacticam,15,11,971,203,994,247,23,44,982.5,225.0,0.8488627076148987
65,broadcast,2,2,1389,697,1458,814,69,117,1423.5,755.5,0.9335362315177917
65,broadcast,3,3,745,644,803,751,58,107,774.0,697.5,0.9232787489891052
65,broadcast,9,9,894,607,953,703,59,96,923.5,655.0,0.9175734519958496
65,broadcast,19,19,1540,571,1603,674,63,103,1571.5,622.5,0.9158393740653992
65,broadcast,14,14,1137,551,1210,643,73,92,1173.5,597.0,0.899979293346405
65,broadcast,15,15,630,546,673,636,43,90,651.5,591.0,0.8750823140144348
65,broadcast,21,21,1482,474,1508,529,26,55,1495.0,501.5,0.8066217303276062
65,broadcast,7,7,1467,506,1531,593,64,87,1499.0,549.5,0.7938136458396912
65,broadcast,17,17,1515,502,1560,581,45,79,1537.5,541.5,0.6833080053329468
65,tacticam,8,8,1381,749,1415,818,34,69,1398.0,783.5,0.9306477904319763
65,tacticam,6,22,1236,388,1265,440,29,52,1250.5,414.0,0.9279077649116516
65,tacticam,2,15,1728,375,1762,430,34,55,1745.0,402.5,0.9260786175727844
65,tacticam,3,12,1102,480,1138,526,36,46,1120.0,503.0,0.9256350994110107
65,tacticam,12,19,762,351,801,399,39,48,781.5,375.0,0.9251063466072083
65,tacticam,10,3,347,596,387,651,40,55,367.0,623.5,0.9187052845954895
65,tacticam,7,29,1665,491,1705,542,40,51,1685.0,516.5,0.916466474533081
65,tacticam,17,31,574,242,602,288,28,46,588.0,265.0,0.9147487282752991
65,tacticam,14,5,1169,305,1195,356,26,51,1182.0,330.5,0.9113987684249878
65,tacticam,11,14,384,375,424,432,40,57,404.0,403.5,0.9076664447784424
65,tacticam,13,10,847,379,873,429,26,50,860.0,404.0,0.9027095437049866
65,tacticam,9,21,432,384,465,435,33,51,448.5,409.5,0.8962509036064148
65,tacticam,20,17,780,203,807,244,27,41,793.5,223.5,0.8942049145698547
65,tacticam,1,9,414,441,447,491,33,50,430.5,466.0,0.8931809663772583
65,tacticam,15,11,970,204,999,246,29,42,984.5,225.0,0.8856778144836426
65,tacticam,19,27,689,185,717,227,28,42,703.0,206.0,0.8828166723251343
65,tacticam,4,20,964,256,988,300,24,44,976.0,278.0,0.8825390934944153
65,tacticam,21,16,926,209,958,253,32,44,942.0,231.0,0.8815791010856628
66,broadcast,2,2,1391,696,1447,816,56,120,1419.0,756.0,0.9349285364151001
66,broadcast,9,9,886,606,959,703,73,97,922.5,654.5,0.9186351895332336
66,broadcast,3,3,742,643,799,750,57,107,770.5,696.5,0.9171286225318909
66,broadcast,19,19,1537,571,1599,668,62,97,1568.0,619.5,0.8913412094116211
66,broadcast,14,14,1143,549,1211,641,68,92,1177.0,595.0,0.8909109234809875
66,broadcast,20,20,1376,515,1430,589,54,74,1403.0,552.0,0.8893313407897949
66,broadcast,21,21,1476,471,1503,529,27,58,1489.5,500.0,0.864192545413971
66,broadcast,17,17,1510,504,1552,577,42,73,1531.0,540.5,0.7809367179870605
66,broadcast,7,7,1462,509,1530,594,68,85,1496.0,551.5,0.7640712261199951
66,broadcast,15,15,637,547,682,637,45,90,659.5,592.0,0.6016172170639038
66,tacticam,8,8,1382,747,1419,815,37,68,1400.5,781.0,0.9321532249450684
66,tacticam,6,22,1237,388,1270,440,33,52,1253.5,414.0,0.9267807602882385
66,tacticam,17,31,581,242,609,287,28,45,595.0,264.5,0.9250785112380981
66,tacticam,3,12,1100,477,1137,526,37,49,1118.5,501.5,0.921878457069397
66,tacticam,2,15,1732,377,1762,431,30,54,1747.0,404.0,0.9196311831474304
66,tacticam,10,3,352,592,382,649,30,57,367.0,620.5,0.9168457984924316
66,tacticam,1,9,419,440,447,490,28,50,433.0,465.0,0.9073042273521423
66,tacticam,16,4,742,271,772,316,30,45,757.0,293.5,0.9044569134712219
66,tacticam,13,10,848,379,879,427,31,48,863.5,403.0,0.9040541052818298
66,tacticam,4,20,967,257,994,302,27,45,980.5,279.5,0.8952388167381287
66,tacticam,7,29,1664,492,1701,545,37,53,1682.5,518.5,0.8896819353103638
66,tacticam,19,27,691,188,718,231,27,43,704.5,209.5,0.8814444541931152
66,tacticam,15,11,968,204,1003,247,35,43,985.5,225.5,0.8686442375183105
66,tacticam,21,16,924,211,956,255,32,44,940.0,233.0,0.8644431233406067
66,tacticam,9,21,437,383,464,431,27,48,450.5,407.0,0.8608103394508362
66,tacticam,11,14,389,381,424,433,35,52,406.5,407.0,0.8598385453224182
67,broadcast,2,2,1389,696,1439,816,50,120,1414.0,756.0,0.9222824573516846
67,broadcast,3,3,739,643,792,749,53,106,765.5,696.0,0.9075358510017395
67,broadcast,14,14,1147,544,1211,642,64,98,1179.0,593.0,0.9036663174629211
67,broadcast,19,19,1535,573,1590,670,55,97,1562.5,621.5,0.8941055536270142
67,broadcast,21,21,1468,470,1499,538,31,68,1483.5,504.0,0.8890261650085449
67,broadcast,15,15,645,547,688,636,43,89,666.5,591.5,0.8618592619895935
67,broadcast,7,7,1458,509,1526,594,68,85,1492.0,551.5,0.8472720980644226
67,tacticam,8,8,1383,747,1421,813,38,66,1402.0,780.0,0.9299004673957825
67,tacticam,6,22,1242,391,1271,440,29,49,1256.5,415.5,0.9218543171882629
67,tacticam,1,9,422,437,453,489,31,52,437.5,463.0,0.9195758104324341
67,tacticam,10,3,355,590,381,649,26,59,368.0,619.5,0.9119642376899719
67,tacticam,2,15,1736,379,1761,432,25,53,1748.5,405.5,0.9052408337593079
67,tacticam,13,10,850,379,881,425,31,46,865.5,402.0,0.9019795060157776
67,tacticam,3,12,1100,476,1122,527,22,51,1111.0,501.5,0.9000920653343201
67,tacticam,17,31,584,243,617,290,33,47,600.5,266.5,0.8945193290710449
67,tacticam,9,21,444,382,466,428,22,46,455.0,405.0,0.8882620930671692
67,tacticam,7,29,1665,492,1699,545,34,53,1682.0,518.5,0.8854852914810181
67,tacticam,11,14,397,383,423,431,26,48,410.0,407.0,0.8850964903831482
67,tacticam,4,20,966,259,997,302,31,43,981.5,280.5,0.8824684023857117
67,tacticam,19,27,693,189,718,232,25,43,705.5,210.5,0.8758730888366699
67,tacticam,21,16,929,213,954,257,25,44,941.5,235.0,0.8700149059295654
68,broadcast,9,9,889,605,967,705,78,100,928.0,655.0,0.9275253415107727
68,broadcast,14,14,1150,542,1208,642,58,100,1179.0,592.0,0.9167556166648865
68,broadcast,2,2,1386,695,1435,816,49,121,1410.5,755.5,0.9133290648460388
68,broadcast,3,3,736,642,788,751,52,109,762.0,696.5,0.9077348113059998
68,broadcast,7,7,1453,509,1523,597,70,88,1488.0,553.0,0.8778827786445618
68,broadcast,15,15,653,546,696,636,43,90,674.5,591.0,0.8715559840202332
68,broadcast,21,21,1463,470,1496,535,33,65,1479.5,502.5,0.8568586111068726
68,broadcast,17,17,1511,503,1559,582,48,79,1535.0,542.5,0.7614297866821289
68,broadcast,19,19,1534,576,1580,669,46,93,1557.0,622.5,0.7535687685012817
68,broadcast,22,22,1342,515,1393,579,51,64,1367.5,547.0,0.7395176291465759
68,broadcast,23,23,1534,600,1580,674,46,74,1557.0,637.0,0.7909172177314758
68,tacticam,8,8,1387,747,1421,811,34,64,1404.0,779.0,0.9240505695343018
68,tacticam,1,9,423,435,460,488,37,53,441.5,461.5,0.9234590530395508
68,tacticam,2,15,1740,380,1760,433,20,53,1750.0,406.5,0.920635998249054
68,tacticam,17,31,587,243,622,291,35,48,604.5,267.0,0.9163947701454163
68,tacticam,10,3,358,588,382,648,24,60,370.0,618.0,0.9157664775848389
68,tacticam,6,22,1247,392,1272,441,25,49,1259.5,416.5,0.9126322269439697
68,tacticam,3,12,1099,477,1121,526,22,49,1110.0,501.5,0.9009312987327576
68,tacticam,5,2,771,519,813,571,42,52,792.0,545.0,0.8961086273193359
68,tacticam,12,19,768,352,799,402,31,50,783.5,377.0,0.8936103582382202
68,tacticam,13,10,854,379,884,426,30,47,869.0,402.5,0.8818384408950806
68,tacticam,19,27,696,189,720,233,24,44,708.0,211.0,0.8799447417259216
68,tacticam,20,17,779,207,805,247,26,40,792.0,227.0,0.8666719794273376
68,tacticam,11,14,401,379,421,432,20,53,411.0,405.5,0.8374378085136414
68,tacticam,7,29,1667,493,1693,547,26,54,1680.0,520.0,0.8361629843711853
68,tacticam,15,11,970,208,996,250,26,42,983.0,229.0,0.827420711517334
69,broadcast,2,2,1382,698,1436,816,54,118,1409.0,757.0,0.9245818257331848
69,broadcast,9,9,894,604,958,706,64,102,926.0,655.0,0.9162581562995911
69,broadcast,3,3,733,640,790,748,57,108,761.5,694.0,0.9127581715583801
69,broadcast,7,7,1461,515,1520,597,59,82,1490.5,556.0,0.9108468294143677
69,broadcast,14,14,1154,543,1206,641,52,98,1180.0,592.0,0.882779598236084
69,broadcast,19,19,1538,577,1579,676,41,99,1558.5,626.5,0.8819047212600708
69,broadcast,21,21,1453,469,1493,547,40,78,1473.0,508.0,0.8581783771514893
69,broadcast,17,17,1519,500,1565,575,46,75,1542.0,537.5,0.8196383118629456
69,broadcast,22,22,1343,518,1394,589,51,71,1368.5,553.5,0.7518828511238098
69,broadcast,5,5,1174,541,1211,639,37,98,1192.5,590.0,0.7421209812164307
69,tacticam,1,9,426,432,465,483,39,51,445.5,457.5,0.9371544122695923
69,tacticam,8,8,1389,747,1419,810,30,63,1404.0,778.5,0.9233105778694153
69,tacticam,17,31,589,244,625,292,36,48,607.0,268.0,0.9135429263114929
69,tacticam,5,2,770,516,813,571,43,55,791.5,543.5,0.9132044911384583
69,tacticam,10,3,359,584,388,644,29,60,373.5,614.0,0.912982165813446
69,tacticam,11,14,400,379,425,432,25,53,412.5,405.5,0.9117639064788818
69,tacticam,3,12,1097,476,1124,525,27,49,1110.5,500.5,0.9078050255775452
69,tacticam,6,22,1249,392,1271,441,22,49,1260.0,416.5,0.9044920802116394
69,tacticam,18,7,1543,294,1565,340,22,46,1554.0,317.0,0.9037187099456787
69,tacticam,20,17,774,207,808,248,34,41,791.0,227.5,0.8961759209632874
69,tacticam,13,10,859,379,883,427,24,48,871.0,403.0,0.8924526572227478
69,tacticam,12,19,770,352,796,401,26,49,783.0,376.5,0.8890430331230164
69,tacticam,19,27,696,190,724,233,28,43,710.0,211.5,0.8860774040222168
69,tacticam,16,4,742,272,767,317,25,45,754.5,294.5,0.8858362436294556
69,tacticam,4,20,964,262,1000,306,36,44,982.0,284.0,0.8812514543533325
69,tacticam,9,21,446,377,473,429,27,52,459.5,403.0,0.8578035235404968
70,broadcast,2,2,1376,691,1440,817,64,126,1408.0,754.0,0.9336922764778137
70,broadcast,9,9,897,603,947,705,50,102,922.0,654.0,0.9210677742958069
70,broadcast,3,3,733,639,791,746,58,107,762.0,692.5,0.9162864685058594
70,broadcast,7,7,1462,515,1518,597,56,82,1490.0,556.0,0.9111177325248718
70,broadcast,19,19,1534,576,1568,676,34,100,1551.0,626.0,0.9091620445251465
70,broadcast,17,17,1527,497,1569,568,42,71,1548.0,532.5,0.9066746234893799
70,broadcast,21,21,1451,472,1489,544,38,72,1470.0,508.0,0.8792784810066223
70,broadcast,14,14,1159,541,1207,644,48,103,1183.0,592.5,0.8761327862739563
70,broadcast,15,15,669,548,711,636,42,88,690.0,592.0,0.7939035296440125
70,broadcast,5,5,1191,540,1217,629,26,89,1204.0,584.5,0.778205394744873
70,broadcast,22,22,1348,520,1395,584,47,64,1371.5,552.0,0.6935713291168213
70,tacticam,1,9,427,432,465,480,38,48,446.0,456.0,0.937371015548706
70,tacticam,10,3,360,580,393,638,33,58,376.5,609.0,0.9271116256713867
70,tacticam,2,15,1741,380,1761,434,20,54,1751.0,407.0,0.9261518120765686
70,tacticam,3,12,1094,474,1127,524,33,50,1110.5,499.0,0.9200373291969299
70,tacticam,18,7,1540,294,1569,342,29,48,1554.5,318.0,0.9198995232582092
70,tacticam,8,8,1391,746,1415,807,24,61,1403.0,776.5,0.919888436794281
70,tacticam,11,14,400,378,429,428,29,50,414.5,403.0,0.9173690676689148
70,tacticam,17,31,592,246,627,294,35,48,609.5,270.0,0.9103533029556274
70,tacticam,19,27,696,192,725,235,29,43,710.5,213.5,0.9022493362426758
70,tacticam,16,4,740,272,771,315,31,43,755.5,293.5,0.9018095135688782
70,tacticam,12,19,770,353,794,401,24,48,782.0,377.0,0.8988531231880188
70,tacticam,7,29,1667,487,1694,548,27,61,1680.5,517.5,0.8886576890945435
70,tacticam,9,21,451,376,480,424,29,48,465.5,400.0,0.8714781403541565
70,tacticam,4,20,968,263,997,307,29,44,982.5,285.0,0.83819979429245
71,broadcast,2,2,1363,690,1443,814,80,124,1403.0,752.0,0.9287092685699463
71,broadcast,3,3,732,639,787,741,55,102,759.5,690.0,0.9270426630973816
71,broadcast,9,9,897,603,943,704,46,101,920.0,653.5,0.9109339118003845
71,broadcast,19,19,1528,574,1569,679,41,105,1548.5,626.5,0.8953424096107483
71,broadcast,14,14,1164,539,1206,639,42,100,1185.0,589.0,0.8838863372802734
71,broadcast,21,21,1450,476,1486,550,36,74,1468.0,513.0,0.8664295673370361
71,broadcast,15,15,678,553,720,638,42,85,699.0,595.5,0.8606563806533813
71,broadcast,17,17,1537,495,1573,569,36,74,1555.0,532.0,0.8544551134109497
71,broadcast,7,7,1468,522,1513,596,45,74,1490.5,559.0,0.8062831163406372
71,broadcast,5,5,1195,537,1225,628,30,91,1210.0,582.5,0.7681073546409607
71,broadcast,22,22,1353,521,1393,576,40,55,1373.0,548.5,0.6383769512176514
71,tacticam,3,12,1090,474,1128,523,38,49,1109.0,498.5,0.9248740673065186
71,tacticam,10,3,363,577,397,633,34,56,380.0,605.0,0.9248127341270447
71,tacticam,1,9,427,431,465,481,38,50,446.0,456.0,0.9222856760025024
71,tacticam,11,14,399,378,432,424,33,46,415.5,401.0,0.9208781719207764
71,tacticam,18,7,1539,296,1570,342,31,46,1554.5,319.0,0.9192941784858704
71,tacticam,16,4,736,272,771,315,35,43,753.5,293.5,0.9139700531959534
71,tacticam,8,8,1391,743,1413,808,22,65,1402.0,775.5,0.9130380153656006
71,tacticam,21,16,931,217,957,259,26,42,944.0,238.0,0.9083462953567505
71,tacticam,19,27,693,192,724,237,31,45,708.5,214.5,0.9070795178413391
71,tacticam,12,19,770,352,798,402,28,50,784.0,377.0,0.9060720205307007
71,tacticam,17,31,594,248,628,295,34,47,611.0,271.5,0.904862642288208
71,tacticam,14,5,1193,310,1215,361,22,51,1204.0,335.5,0.8979502320289612
71,tacticam,2,15,1739,380,1765,435,26,55,1752.0,407.5,0.8975480794906616
71,tacticam,7,29,1666,490,1696,547,30,57,1681.0,518.5,0.8915109634399414
71,tacticam,15,11,967,211,993,254,26,43,980.0,232.5,0.8584981560707092
71,tacticam,9,21,455,374,483,421,28,47,469.0,397.5,0.7554759979248047
72,broadcast,2,2,1355,690,1444,811,89,121,1399.5,750.5,0.9319701194763184
72,broadcast,3,3,731,639,780,740,49,101,755.5,689.5,0.9313772916793823
72,broadcast,19,19,1524,572,1572,677,48,105,1548.0,624.5,0.9085805416107178
72,broadcast,17,17,1542,494,1591,578,49,84,1566.5,536.0,0.8992359638214111
72,broadcast,9,9,896,604,943,703,47,99,919.5,653.5,0.8887697458267212
72,broadcast,21,21,1453,477,1484,551,31,74,1468.5,514.0,0.8726783990859985
72,broadcast,14,14,1170,538,1210,642,40,104,1190.0,590.0,0.8663701415061951
72,broadcast,15,15,684,556,727,638,43,82,705.5,597.0,0.8292726874351501
72,broadcast,7,7,1472,536,1508,597,36,61,1490.0,566.5,0.8126420974731445
72,broadcast,5,5,1199,540,1232,636,33,96,1215.5,588.0,0.805446207523346
72,broadcast,20,20,1473,511,1506,589,33,78,1489.5,550.0,0.714149534702301
72,tacticam,12,19,769,351,801,399,32,48,785.0,375.0,0.9200503826141357
72,tacticam,10,3,365,574,395,628,30,54,380.0,601.0,0.9181035161018372
72,tacticam,8,8,1392,742,1417,806,25,64,1404.5,774.0,0.9159861207008362
72,tacticam,2,15,1736,381,1768,436,32,55,1752.0,408.5,0.9148858785629272
72,tacticam,1,9,431,431,459,481,28,50,445.0,456.0,0.9133465886116028
72,tacticam,18,7,1541,297,1573,343,32,46,1557.0,320.0,0.9131866097450256
72,tacticam,21,16,930,217,961,260,31,43,945.5,238.5,0.9126586318016052
72,tacticam,14,5,1192,310,1220,362,28,52,1206.0,336.0,0.9092085361480713
72,tacticam,3,12,1088,474,1126,522,38,48,1107.0,498.0,0.9073892831802368
72,tacticam,19,27,693,194,722,239,29,45,707.5,216.5,0.9063276648521423
72,tacticam,11,14,403,377,434,425,31,48,418.5,401.0,0.9043657183647156
72,tacticam,17,31,594,250,627,295,33,45,610.5,272.5,0.9037659168243408
72,tacticam,13,10,865,376,886,427,21,51,875.5,401.5,0.8881164193153381
72,tacticam,15,11,966,211,995,254,29,43,980.5,232.5,0.8785761594772339
72,tacticam,7,29,1664,491,1696,545,32,54,1680.0,518.0,0.8749195337295532
73,broadcast,2,2,1353,691,1444,810,91,119,1398.5,750.5,0.9376621842384338
73,broadcast,19,19,1520,572,1579,677,59,105,1549.5,624.5,0.9161984920501709
73,broadcast,3,3,730,639,770,743,40,104,750.0,691.0,0.9150939583778381
73,broadcast,9,9,895,604,944,703,49,99,919.5,653.5,0.9064977765083313
73,broadcast,17,17,1546,492,1599,573,53,81,1572.5,532.5,0.8877311944961548
73,broadcast,14,14,1176,539,1211,641,35,102,1193.5,590.0,0.8764352202415466
73,broadcast,5,5,1204,534,1239,631,35,97,1221.5,582.5,0.8637382984161377
73,broadcast,15,15,693,562,735,639,42,77,714.0,600.5,0.8567147254943848
73,broadcast,21,21,1446,476,1479,552,33,76,1462.5,514.0,0.8544237017631531
73,broadcast,20,20,1475,510,1507,596,32,86,1491.0,553.0,0.853224515914917
73,tacticam,12,19,767,350,803,396,36,46,785.0,373.0,0.9269545674324036
73,tacticam,6,22,1255,393,1280,441,25,48,1267.5,417.0,0.9145445823669434
73,tacticam,14,5,1196,310,1224,361,28,51,1210.0,335.5,0.9119249582290649
73,tacticam,13,10,865,374,890,425,25,51,877.5,399.5,0.9117707014083862
73,tacticam,16,4,733,272,767,316,34,44,750.0,294.0,0.9116184115409851
73,tacticam,2,15,1736,381,1771,436,35,55,1753.5,408.5,0.9106012582778931
73,tacticam,18,7,1543,299,1573,345,30,46,1558.0,322.0,0.9078234434127808
73,tacticam,17,31,594,249,625,295,31,46,609.5,272.0,0.9061393141746521
73,tacticam,7,29,1659,491,1689,544,30,53,1674.0,517.5,0.9059513211250305
73,tacticam,3,12,1086,473,1119,522,33,49,1102.5,497.5,0.9048861861228943
73,tacticam,1,9,432,431,454,481,22,50,443.0,456.0,0.904684841632843
73,tacticam,11,14,407,375,432,425,25,50,419.5,400.0,0.9046111702919006
73,tacticam,8,8,1392,739,1420,805,28,66,1406.0,772.0,0.903965175151825
73,tacticam,10,3,364,571,391,628,27,57,377.5,599.5,0.9035018682479858
73,tacticam,21,16,926,217,955,259,29,42,940.5,238.0,0.8915446996688843
74,broadcast,2,2,1352,694,1438,812,86,118,1395.0,753.0,0.9402697086334229
74,broadcast,3,3,729,638,768,743,39,105,748.5,690.5,0.922778844833374
74,broadcast,19,19,1513,572,1576,667,63,95,1544.5,619.5,0.9108274579048157
74,broadcast,22,22,1368,519,1427,592,59,73,1397.5,555.5,0.9071846604347229
74,broadcast,9,9,887,606,944,704,57,98,915.5,655.0,0.9024269580841064
74,broadcast,21,21,1441,472,1479,552,38,80,1460.0,512.0,0.8986337184906006
74,broadcast,20,20,1473,508,1509,594,36,86,1491.0,551.0,0.8924987316131592
74,broadcast,5,5,1209,532,1246,632,37,100,1227.5,582.0,0.8725690841674805
74,broadcast,14,14,1179,539,1217,641,38,102,1198.0,590.0,0.8650885820388794
74,broadcast,15,15,702,562,743,637,41,75,722.5,599.5,0.8482005000114441
74,tacticam,6,22,1253,393,1282,441,29,48,1267.5,417.0,0.9286227822303772
74,tacticam,2,15,1739,382,1772,437,33,55,1755.5,409.5,0.9187612533569336
74,tacticam,14,5,1198,311,1228,361,30,50,1213.0,336.0,0.91813063621521
74,tacticam,10,3,363,568,390,626,27,58,376.5,597.0,0.9147234559059143
74,tacticam,8,8,1389,737,1421,803,32,66,1405.0,770.0,0.9142186641693115
74,tacticam,17,31,594,249,625,295,31,46,609.5,272.0,0.911293089389801
74,tacticam,1,9,432,430,456,480,24,50,444.0,455.0,0.9093891978263855
74,tacticam,13,10,863,372,892,425,29,53,877.5,398.5,0.9033393859863281
74,tacticam,7,29,1655,491,1685,545,30,54,1670.0,518.0,0.9032244086265564
74,tacticam,12,19,765,351,799,396,34,45,782.0,373.5,0.9030585885047913
74,tacticam,20,17,769,211,796,251,27,40,782.5,231.0,0.9002840518951416
74,tacticam,3,12,1086,474,1112,522,26,48,1099.0,498.0,0.8960318565368652
74,tacticam,11,14,407,374,430,425,23,51,418.5,399.5,0.8809337615966797
74,tacticam,4,20,971,265,996,308,25,43,983.5,286.5,0.8592351675033569
75,broadcast,3,3,727,638,776,739,49,101,751.5,688.5,0.9176973104476929
75,broadcast,2,2,1359,694,1432,812,73,118,1395.5,753.0,0.911469578742981
75,broadcast,9,9,879,608,944,705,65,97,911.5,656.5,0.9111772775650024
75,broadcast,19,19,1511,573,1578,669,67,96,1544.5,621.0,0.9103266000747681
75,broadcast,20,20,1472,505,1514,595,42,90,1493.0,550.0,0.903676450252533
75,broadcast,21,21,1440,474,1479,554,39,80,1459.5,514.0,0.8934404253959656
75,broadcast,5,5,1217,532,1255,637,38,105,1236.0,584.5,0.8752087354660034
75,broadcast,14,14,1180,542,1220,641,40,99,1200.0,591.5,0.8638432621955872
75,broadcast,15,15,709,565,751,640,42,75,730.0,602.5,0.8031764626502991
75,tacticam,6,22,1252,394,1281,440,29,46,1266.5,417.0,0.9229598045349121
75,tacticam,8,8,1385,735,1423,802,38,67,1404.0,768.5,0.9210891127586365
75,tacticam,10,3,364,565,395,625,31,60,379.5,595.0,0.9194169044494629
75,tacticam,2,15,1740,384,1771,437,31,53,1755.5,410.5,0.9187387228012085
75,tacticam,14,5,1201,313,1231,362,30,49,1216.0,337.5,0.9173070788383484
75,tacticam,19,27,693,200,721,241,28,41,707.0,220.5,0.9114242792129517
75,tacticam,13,10,864,372,892,422,28,50,878.0,397.0,0.9090681076049805
75,tacticam,5,2,761,511,800,563,39,52,780.5,537.0,0.9081708788871765
75,tacticam,4,20,967,265,997,311,30,46,982.0,288.0,0.9077663421630859
75,tacticam,3,12,1080,473,1104,523,24,50,1092.0,498.0,0.9069726467132568
75,tacticam,17,31,594,250,629,295,35,45,611.5,272.5,0.9010142087936401
75,tacticam,7,29,1657,492,1682,547,25,55,1669.5,519.5,0.8948482275009155
75,tacticam,1,9,432,428,459,481,27,53,445.5,454.5,0.8910543322563171
75,tacticam,12,19,766,352,796,397,30,45,781.0,374.5,0.8908513188362122
75,tacticam,11,14,406,373,429,423,23,50,417.5,398.0,0.888404369354248
75,tacticam,9,21,464,368,493,414,29,46,478.5,391.0,0.7217888832092285
75,tacticam,24,34,4,336,25,390,21,54,14.5,363.0,0.863795816898346
76,broadcast,9,9,875,610,945,705,70,95,910.0,657.5,0.9286280274391174
76,broadcast,2,2,1360,694,1423,811,63,117,1391.5,752.5,0.9226669073104858
76,broadcast,19,19,1510,574,1571,670,61,96,1540.5,622.0,0.9221669435501099
76,broadcast,20,20,1468,504,1519,593,51,89,1493.5,548.5,0.9083491563796997
76,broadcast,14,14,1179,543,1227,642,48,99,1203.0,592.5,0.901109516620636
76,broadcast,3,3,721,635,782,739,61,104,751.5,687.0,0.9005961418151855
76,broadcast,5,5,1229,533,1263,633,34,100,1246.0,583.0,0.8848563432693481
76,broadcast,21,21,1437,472,1481,553,44,81,1459.0,512.5,0.8753275871276855
76,broadcast,17,17,1556,492,1611,570,55,78,1583.5,531.0,0.8601846098899841
76,broadcast,15,15,720,564,761,643,41,79,740.5,603.5,0.7579707503318787
76,tacticam,10,3,363,561,397,622,34,61,380.0,591.5,0.9262785315513611
76,tacticam,8,8,1383,735,1424,799,41,64,1403.5,767.0,0.9218508005142212
76,tacticam,6,22,1253,395,1283,442,30,47,1268.0,418.5,0.9199795126914978
76,tacticam,19,27,692,200,724,243,32,43,708.0,221.5,0.9190137982368469
76,tacticam,5,2,760,510,797,562,37,52,778.5,536.0,0.9156361818313599
76,tacticam,14,5,1205,313,1232,362,27,49,1218.5,337.5,0.9144497513771057
76,tacticam,2,15,1743,386,1770,437,27,51,1756.5,411.5,0.9135689735412598
76,tacticam,3,12,1079,472,1106,523,27,51,1092.5,497.5,0.9094158411026001
76,tacticam,4,20,965,267,998,311,33,44,981.5,289.0,0.9057447910308838
76,tacticam,1,9,431,426,463,478,32,52,447.0,452.0,0.9056087732315063
76,tacticam,13,10,867,373,892,421,25,48,879.5,397.0,0.8972859382629395
76,tacticam,11,14,404,370,433,423,29,53,418.5,396.5,0.8960974216461182
76,tacticam,12,19,769,352,793,398,24,46,781.0,375.0,0.8958339691162109
76,tacticam,7,29,1660,493,1683,547,23,54,1671.5,520.0,0.8895458579063416
76,tacticam,16,4,729,271,754,317,25,46,741.5,294.0,0.8863343000411987
76,tacticam,24,34,12,336,32,390,20,54,22.0,363.0,0.8586246967315674
76,tacticam,9,21,465,367,494,409,29,42,479.5,388.0,0.721612274646759
77,broadcast,9,9,874,610,949,705,75,95,911.5,657.5,0.9293797016143799
77,broadcast,14,14,1183,543,1236,642,53,99,1209.5,592.5,0.9139164686203003
77,broadcast,2,2,1367,692,1419,812,52,120,1393.0,752.0,0.9063290357589722
77,broadcast,19,19,1513,576,1569,672,56,96,1541.0,624.0,0.9052188396453857
77,broadcast,3,3,724,637,780,733,56,96,752.0,685.0,0.9025298357009888
77,broadcast,5,5,1240,535,1273,635,33,100,1256.5,585.0,0.8922432661056519
77,broadcast,20,20,1469,505,1526,592,57,87,1497.5,548.5,0.8870986700057983
77,broadcast,21,21,1434,471,1481,551,47,80,1457.5,511.0,0.8595603704452515
77,broadcast,17,17,1561,495,1616,586,55,91,1588.5,540.5,0.826712429523468
77,broadcast,15,15,731,564,773,650,42,86,752.0,607.0,0.8229450583457947
77,tacticam,10,3,365,559,398,613,33,54,381.5,586.0,0.9225142002105713
77,tacticam,5,2,761,508,799,559,38,51,780.0,533.5,0.9160583019256592
77,tacticam,3,12,1074,470,1106,519,32,49,1090.0,494.5,0.914659857749939
77,tacticam,16,4,727,271,756,316,29,45,741.5,293.5,0.9136828184127808
